88 634
15 26 2
15 27 2
15 29 2
15 31 2
15 32 1
15 32 2
15 34 2
15 35 2
15 36 1
15 38 2
15 39 1
15 41 3
15 42 2
15 44 2
15 45 1
15 45 2
15 48 1
15 49 2
15 50 2
15 51 1
15 52 2
15 53 2
15 54 3
15 55 1
15 56 1
15 57 2
15 57 3
15 58 3
15 59 2
15 62 2
15 62 21
15 63 2
15 64 2
15 66 3
15 67 2
15 68 2
15 69 2
15 69 3
15 71 2
15 72 3
15 73 2
15 74 1
15 75 3
15 76 3
15 77 3
15 78 3
15 79 2
15 79 3
15 80 1
15 81 2
15 82 1
15 83 2
15 84 2
15 87 1
16 38 3
16 49 1
17 21 3
17 26 1
17 27 1
17 38 3
17 49 1
17 59 1
17 63 3
17 80 2
17 81 1
18 32 1
19 24 1
19 30 1
19 32 1
19 36 1
19 39 1
19 43 1
19 46 1
19 51 1
19 55 1
19 59 1
19 74 1
19 80 1
19 82 1
19 87 1
20 21 3
20 59 1
20 81 1
21 23 3
21 26 3
21 28 3
21 31 3
21 32 2
21 33 2
21 35 2
21 35 3
21 36 2
21 38 1
21 41 2
21 42 3
21 44 3
21 47 2
21 48 2
21 49 3
21 50 3
21 51 2
21 52 3
21 54 2
21 55 2
21 56 2
21 57 2
21 58 2
21 59 3
21 62 3
21 63 1
21 64 3
21 66 2
21 67 3
21 68 3
21 69 1
21 72 2
21 73 1
21 74 2
21 75 2
21 76 2
21 77 2
21 78 2
21 79 2
21 80 2
21 81 1
21 81 3
21 82 2
21 83 1
21 84 3
21 85 3
22 38 2
23 38 2
23 38 3
23 49 1
23 59 1
23 63 3
23 80 2
24 32 1
24 32 2
24 38 1
24 38 2
24 41 2
24 41 3
24 63 1
24 74 2
24 74 3
24 75 3
25 38 3
25 59 1
25 81 1
26 31 1
26 32 2
26 33 1
26 33 2
26 35 1
26 36 2
26 38 3
26 40 1
26 47 2
26 49 1
26 51 2
26 62 1
26 63 3
26 64 1
26 67 1
26 68 1
26 80 2
26 81 1
27 31 1
27 33 1
27 33 2
27 47 2
27 62 1
27 64 1
27 67 1
27 80 2
27 85 1
28 59 1
28 80 2
28 81 1
29 32 2
29 49 1
29 59 1
30 32 1
30 74 1
31 38 3
31 59 1
31 81 1
32 33 1
32 33 2
32 34 2
32 35 2
32 36 1
32 38 2
32 39 1
32 41 3
32 46 1
32 49 2
32 50 2
32 51 1
32 52 2
32 54 3
32 55 1
32 58 3
32 59 2
32 60 2
32 63 2
32 64 2
32 68 2
32 68 21
32 74 1
32 75 3
32 78 3
32 80 1
32 80 2
32 81 2
32 82 1
33 36 1
33 36 2
33 38 2
33 41 3
33 59 1
33 59 2
33 63 2
33 63 3
33 81 2
34 59 1
35 38 3
35 49 1
35 53 1
36 38 2
36 41 3
36 47 1
36 48 1
36 49 2
36 51 1
36 54 3
36 55 1
36 59 2
36 63 2
36 66 3
36 75 3
36 78 3
36 80 1
36 81 2
37 51 1
37 51 2
37 59 1
37 81 1
38 39 2
38 41 2
38 42 3
38 43 2
38 44 3
38 46 2
38 47 2
38 49 2
38 49 3
38 51 2
38 54 2
38 55 2
38 56 2
38 57 2
38 58 2
38 59 3
38 62 3
38 63 1
38 64 3
38 66 2
38 68 3
38 69 1
38 72 2
38 73 1
38 73 2
38 74 2
38 75 2
38 76 2
38 77 2
38 78 2
38 79 2
38 80 2
38 81 3
38 82 2
38 83 1
38 83 2
38 87 2
39 63 2
39 80 1
40 59 1
40 81 1
40 86 1
41 47 3
41 49 4
41 51 3
41 54 1
41 63 2
41 69 2
41 72 1
41 73 2
41 74 3
41 76 1
41 77 1
41 80 3
41 83 2
42 59 1
42 63 3
42 80 2
42 81 1
44 59 1
44 81 1
45 59 1
45 59 2
47 48 1
47 51 1
47 52 2
47 59 2
47 63 2
47 76 3
47 78 3
47 80 1
47 81 1
47 81 2
47 84 2
47 85 2
48 59 2
48 63 2
48 80 1
49 50 1
49 51 2
49 52 1
49 53 1
49 59 1
49 60 1
49 62 1
49 63 3
49 64 1
49 68 1
49 74 2
49 75 4
49 78 4
49 80 2
49 81 1
50 51 2
50 63 3
50 80 2
51 52 2
51 59 2
51 63 2
51 80 1
51 81 2
52 80 2
53 59 1
53 81 1
54 57 1
54 58 1
54 63 2
54 66 1
54 69 2
54 73 2
54 75 1
54 78 1
54 79 1
55 63 2
55 80 1
56 63 2
56 80 1
57 63 2
57 72 1
57 77 1
58 63 2
58 72 1
58 76 1
58 77 1
59 59 1
59 62 1
59 63 1
59 63 3
59 64 1
59 67 1
59 68 1
59 70 1
59 71 1
59 74 2
59 75 4
59 80 2
59 85 1
60 80 2
62 63 3
62 80 2
62 81 1
62 86 1
63 64 3
63 66 2
63 68 3
63 69 1
63 72 2
63 73 1
63 74 2
63 75 2
63 76 2
63 77 2
63 78 2
63 79 2
63 80 2
63 81 3
63 82 2
64 81 1
66 69 2
66 72 1
66 73 2
66 77 1
67 81 1
68 80 2
68 81 1
69 75 2
69 78 2
71 81 1
72 75 1
72 78 1
73 78 2
73 78 21
74 75 2
74 75 3
74 80 1
74 81 2
75 76 1
75 77 1
75 80 3
75 83 1
75 83 2
77 78 1
78 80 3
80 81 2
80 82 1
80 82 2
80 85 2
